category,n_docs,min_cluster_size,is_scaled,umap_n_neighbors,umap_n_components,min_samples,n_topics,outlier_pct,config_name
cs.DB,1768,80,False,15,5,10,4,33.03,cs.DB_mcs80_nn15_nc5_ms10
cs.DB,1768,80,False,15,10,5,4,34.73,cs.DB_mcs80_nn15_nc10_ms5
cs.DB,1768,80,False,15,10,10,4,34.73,cs.DB_mcs80_nn15_nc10_ms10
cs.DB,1768,80,False,30,5,5,2,1.81,cs.DB_mcs80_nn30_nc5_ms5
cs.DB,1768,80,False,30,5,10,2,1.81,cs.DB_mcs80_nn30_nc5_ms10
cs.DB,1768,80,False,30,10,5,4,36.82,cs.DB_mcs80_nn30_nc10_ms5
cs.DB,1768,80,False,30,10,10,2,10.86,cs.DB_mcs80_nn30_nc10_ms10
cs.DB,1768,120,False,10,5,5,5,31.67,cs.DB_mcs120_nn10_nc5_ms5
cs.DB,1768,120,False,10,5,10,5,31.67,cs.DB_mcs120_nn10_nc5_ms10
cs.DB,1768,120,False,10,10,5,4,35.63,cs.DB_mcs120_nn10_nc10_ms5
cs.DB,1768,120,False,10,10,10,4,36.93,cs.DB_mcs120_nn10_nc10_ms10
cs.DB,1768,120,False,15,5,5,3,41.52,cs.DB_mcs120_nn15_nc5_ms5
cs.DB,1768,120,False,15,5,10,4,33.03,cs.DB_mcs120_nn15_nc5_ms10
cs.DB,1768,120,False,15,10,5,4,34.73,cs.DB_mcs120_nn15_nc10_ms5
cs.DB,1768,120,False,15,10,10,4,34.73,cs.DB_mcs120_nn15_nc10_ms10
cs.DB,1768,120,False,30,5,5,2,1.81,cs.DB_mcs120_nn30_nc5_ms5
cs.DB,1768,120,False,30,5,10,2,1.81,cs.DB_mcs120_nn30_nc5_ms10
cs.DB,1768,120,False,30,10,5,2,10.86,cs.DB_mcs120_nn30_nc10_ms5
cs.DB,1768,120,False,30,10,10,2,10.86,cs.DB_mcs120_nn30_nc10_ms10
cs.DB,1768,200,False,10,5,5,3,48.47,cs.DB_mcs200_nn10_nc5_ms5
cs.DB,1768,200,False,10,5,10,3,48.47,cs.DB_mcs200_nn10_nc5_ms10
cs.DB,1768,200,False,10,10,5,3,44.12,cs.DB_mcs200_nn10_nc10_ms5
cs.DB,1768,200,False,10,10,10,3,45.42,cs.DB_mcs200_nn10_nc10_ms10
cs.DB,1768,200,False,15,5,5,3,41.52,cs.DB_mcs200_nn15_nc5_ms5
cs.DB,1768,200,False,15,5,10,3,41.52,cs.DB_mcs200_nn15_nc5_ms10
cs.DB,1768,200,False,15,10,5,3,41.69,cs.DB_mcs200_nn15_nc10_ms5
cs.DB,1768,200,False,15,10,10,3,41.69,cs.DB_mcs200_nn15_nc10_ms10
cs.DB,1768,200,False,30,5,5,2,43.1,cs.DB_mcs200_nn30_nc5_ms5
cs.DB,1768,200,False,30,5,10,2,43.16,cs.DB_mcs200_nn30_nc5_ms10
cs.DB,1768,200,False,30,10,5,2,39.03,cs.DB_mcs200_nn30_nc10_ms5
cs.DB,1768,200,False,30,10,10,2,36.76,cs.DB_mcs200_nn30_nc10_ms10
cs.SE,1956,30,False,10,5,5,22,24.9,cs.SE_mcs30_nn10_nc5_ms5
cs.SE,1956,30,False,10,5,10,22,22.9,cs.SE_mcs30_nn10_nc5_ms10
cs.SE,1956,30,False,10,10,5,21,27.15,cs.SE_mcs30_nn10_nc10_ms5
cs.SE,1956,30,False,10,10,10,22,31.54,cs.SE_mcs30_nn10_nc10_ms10
cs.SE,1956,30,False,15,5,5,20,15.08,cs.SE_mcs30_nn15_nc5_ms5
cs.SE,1956,30,False,15,5,10,18,15.44,cs.SE_mcs30_nn15_nc5_ms10
cs.SE,1956,30,False,15,10,5,22,26.38,cs.SE_mcs30_nn15_nc10_ms5
cs.SE,1956,30,False,15,10,10,19,12.88,cs.SE_mcs30_nn15_nc10_ms10
cs.SE,1956,30,False,30,5,5,17,17.89,cs.SE_mcs30_nn30_nc5_ms5
cs.SE,1956,30,False,30,5,10,18,16.36,cs.SE_mcs30_nn30_nc5_ms10
cs.SE,1956,30,False,30,10,5,18,12.78,cs.SE_mcs30_nn30_nc10_ms5
cs.SE,1956,30,False,30,10,10,18,14.26,cs.SE_mcs30_nn30_nc10_ms10
cs.SE,1956,48,True,10,5,5,14,26.64,cs.SE_mcs48_nn10_nc5_ms5
cs.SE,1956,48,True,10,5,10,14,27.04,cs.SE_mcs48_nn10_nc5_ms10
cs.SE,1956,48,True,10,10,5,12,34.97,cs.SE_mcs48_nn10_nc10_ms5
cs.SE,1956,48,True,10,10,10,11,34.61,cs.SE_mcs48_nn10_nc10_ms10
cs.SE,1956,48,True,15,5,5,11,21.47,cs.SE_mcs48_nn15_nc5_ms5
cs.SE,1956,48,True,15,5,10,10,15.7,cs.SE_mcs48_nn15_nc5_ms10
cs.SE,1956,48,True,15,10,5,13,20.04,cs.SE_mcs48_nn15_nc10_ms5
cs.SE,1956,48,True,15,10,10,13,20.04,cs.SE_mcs48_nn15_nc10_ms10
cs.SE,1956,48,True,30,5,5,9,24.95,cs.SE_mcs48_nn30_nc5_ms5
cs.SE,1956,48,True,30,5,10,9,25.36,cs.SE_mcs48_nn30_nc5_ms10
cs.SE,1956,48,True,30,10,5,12,20.76,cs.SE_mcs48_nn30_nc10_ms5
cs.SE,1956,48,True,30,10,10,11,20.71,cs.SE_mcs48_nn30_nc10_ms10
cs.SE,1956,50,False,10,5,5,14,26.64,cs.SE_mcs50_nn10_nc5_ms5
cs.SE,1956,50,False,10,5,10,14,27.04,cs.SE_mcs50_nn10_nc5_ms10
cs.SE,1956,50,False,10,10,5,12,34.97,cs.SE_mcs50_nn10_nc10_ms5
cs.SE,1956,50,False,10,10,10,11,34.61,cs.SE_mcs50_nn10_nc10_ms10
cs.SE,1956,50,False,15,5,5,10,23.98,cs.SE_mcs50_nn15_nc5_ms5
cs.SE,1956,50,False,15,5,10,9,18.2,cs.SE_mcs50_nn15_nc5_ms10
cs.SE,1956,50,False,15,10,5,12,22.55,cs.SE_mcs50_nn15_nc10_ms5
cs.SE,1956,50,False,15,10,10,12,22.55,cs.SE_mcs50_nn15_nc10_ms10
cs.SE,1956,50,False,30,5,5,9,24.95,cs.SE_mcs50_nn30_nc5_ms5
cs.SE,1956,50,False,30,5,10,9,25.36,cs.SE_mcs50_nn30_nc5_ms10
cs.SE,1956,50,False,30,10,5,11,23.26,cs.SE_mcs50_nn30_nc10_ms5
cs.SE,1956,50,False,30,10,10,10,23.21,cs.SE_mcs50_nn30_nc10_ms10
cs.SE,1956,80,False,10,5,5,8,27.81,cs.SE_mcs80_nn10_nc5_ms5
cs.SE,1956,80,False,10,5,10,8,28.22,cs.SE_mcs80_nn10_nc5_ms10
cs.SE,1956,80,False,10,10,5,6,46.98,cs.SE_mcs80_nn10_nc10_ms5
cs.SE,1956,80,False,10,10,10,5,46.73,cs.SE_mcs80_nn10_nc10_ms10
cs.SE,1956,80,False,15,5,5,4,30.67,cs.SE_mcs80_nn15_nc5_ms5
cs.SE,1956,80,False,15,5,10,5,24.95,cs.SE_mcs80_nn15_nc5_ms10
cs.SE,1956,80,False,15,10,5,6,29.96,cs.SE_mcs80_nn15_nc10_ms5
cs.SE,1956,80,False,15,10,10,6,29.96,cs.SE_mcs80_nn15_nc10_ms10
cs.SE,1956,80,False,30,5,5,4,36.09,cs.SE_mcs80_nn30_nc5_ms5
cs.SE,1956,80,False,30,5,10,3,33.54,cs.SE_mcs80_nn30_nc5_ms10
cs.SE,1956,80,False,30,10,5,3,30.73,cs.SE_mcs80_nn30_nc10_ms5
cs.SE,1956,80,False,30,10,10,3,30.73,cs.SE_mcs80_nn30_nc10_ms10
cs.SE,1956,120,False,10,5,5,8,27.81,cs.SE_mcs120_nn10_nc5_ms5
cs.SE,1956,120,False,10,5,10,7,33.95,cs.SE_mcs120_nn10_nc5_ms10
cs.SE,1956,120,False,10,10,5,5,46.98,cs.SE_mcs120_nn10_nc10_ms5
cs.SE,1956,120,False,10,10,10,5,46.73,cs.SE_mcs120_nn10_nc10_ms10
cs.SE,1956,120,False,15,5,5,4,30.67,cs.SE_mcs120_nn15_nc5_ms5
